Temperature_C,Humidity,Soil_Moisture,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Soil_pH,Irrigation_Need
39.12,39.13,54.78,2004.71,7.58,3.11,5.85,Medium
39.66,74.93,20.97,1751.44,4.43,3.19,5.36,Medium
36.15,54.25,22.17,489.29,4.66,14.58,5.5,High
24.14,88.06,14.92,1061.06,5.8,14.05,7.72,Medium
41.09,52.37,24.44,2152.47,7.02,4.48,5.99,Medium
41.86,48.23,48.89,2235.55,6.41,16.81,6.64,Low
17.64,72.11,39.46,2196.25,7.55,2.42,7.68,Low
17.83,42.46,32.16,2276.91,9.96,5.27,7.29,Low
25.56,42.75,26.14,708.66,8.9,13.98,6.87,Low
16.87,89.96,48.02,2231.44,7.39,4.46,5.04,Low
22.11,73.74,43.25,2180.55,5.99,11.29,5.54,Low
15.98,34.04,35.17,2471.78,4.09,16.54,5.51,Low
30.38,69.83,60.2,1825.9,5.56,17.45,5.61,Low
34.23,33.74,34.68,951.93,6.73,15.93,6.18,Low
20.17,59.29,58.15,1041.87,10.51,13.26,7.29,Low
37.75,78.26,49.17,1248.7,8.64,14.09,6.23,Low
33.09,92.75,22.32,387.55,6.45,8.95,7.8,Medium
13.39,54.98,61.22,2353.39,5.69,14.16,7.54,Low
26.18,74.23,20.87,2330.99,5.41,7.2,5.55,Low
22.27,53.92,50.08,247.54,6.99,19.54,5.29,Medium
15.47,25.5,52.02,1166.62,9.42,2.7,4.87,Low
30.68,40.39,38.5,642.38,8.08,1.24,5.85,Medium
26.96,48.68,43.06,231.75,5.04,4.26,8.19,Medium
33.71,92.41,44.77,468.12,6.55,4.21,5.9,Low
35.88,84.28,20.9,2416.15,8.64,14.75,5.87,Medium
19.35,45.43,45.7,1589.39,6.62,6.81,7.93,Low
17.04,43.75,46.6,110.56,5.67,17.45,6.1,Low
14.02,33.74,49.19,597.77,6.46,14.43,6.46,Low
15.18,90.11,10.35,1762.82,8.71,16.63,6.72,Medium
25.99,80.59,16.73,2250.47,9.2,11.07,7.95,Low
23.21,25.81,11.83,587.09,8.85,1.73,5.27,Low
14.47,26.84,35.1,815.24,4.76,16.03,4.86,Low
26.43,31.37,33.53,848.99,7.96,1.17,6.14,Low
27.27,38.5,47.76,2303.99,5.3,3.36,6.61,Low
21.45,60.38,44.52,1783.83,4.48,10.34,5.16,Low
36.87,60.65,35.45,1975.46,8.69,14.33,6.01,Medium
14.57,78.65,30.35,2481.94,9.07,13.3,6.26,Low
26.35,49.23,60.62,789.43,4.27,8.38,5.25,Low
34.98,56.02,34.67,793.12,6.05,5.43,5.49,Low
23.53,28.96,40.6,77.24,9.87,12.0,5.92,Medium
36.18,50.9,58.4,1546.79,9.99,17.24,5.36,Medium
34.93,28.91,21.42,596.86,5.77,2.79,6.22,Medium
32.03,33.95,19.47,2135.99,9.48,16.26,5.68,High
18.69,30.9,59.39,1982.23,7.19,10.76,4.98,Low
40.97,52.68,24.09,1353.52,5.91,12.93,6.26,Medium
14.72,91.44,42.46,1427.08,8.82,1.76,5.29,Low
33.87,72.86,48.45,1791.82,10.83,15.79,5.37,Medium
41.65,43.85,41.45,1325.91,4.6,12.46,5.51,Low
27.91,77.69,10.54,367.66,9.92,18.01,7.64,Medium
20.12,64.4,52.12,2168.65,9.26,15.74,5.23,Low
34.16,88.3,37.49,535.46,7.86,10.59,7.17,Low
34.62,67.76,10.66,357.75,8.01,13.93,7.62,High
32.14,84.58,8.8,1582.99,9.8,11.66,6.86,Medium
33.41,35.22,50.53,1370.75,8.85,15.35,5.12,Medium
35.58,89.19,8.64,770.46,8.64,10.78,8.08,Medium
34.75,53.73,53.36,531.56,6.22,2.55,7.8,Low
29.21,39.49,32.4,1914.35,4.03,6.45,6.35,Low
31.72,69.41,9.84,981.93,7.39,5.9,5.81,Medium
14.98,65.33,37.62,2212.66,8.21,16.19,6.76,Low
29.29,31.96,59.03,1347.14,4.34,8.52,5.66,Low
37.76,80.67,20.75,2097.28,4.4,9.67,6.25,Medium
27.01,53.25,11.27,702.4,8.62,8.28,6.4,Medium
37.98,26.02,16.59,1997.82,4.5,19.4,5.21,Medium
20.63,47.2,33.54,164.83,10.07,14.03,6.91,Medium
32.4,92.35,55.43,690.26,7.75,11.2,6.65,Medium
23.28,47.44,57.24,538.28,8.34,12.96,7.28,Low
40.34,54.17,59.93,2209.85,6.07,2.42,8.06,Medium
27.0,46.5,29.39,670.51,9.23,10.91,7.68,Low
23.81,30.55,39.79,2323.22,9.92,19.67,7.42,Medium
34.45,87.95,62.37,1466.93,6.46,16.77,7.7,Low
20.25,79.81,8.69,1217.1,7.13,2.33,5.24,Low
23.65,41.16,63.33,2312.99,5.65,5.84,5.92,Low
30.28,72.55,40.63,656.23,5.14,1.21,5.39,Low
25.36,81.08,16.5,1942.45,9.72,10.84,7.82,Medium
38.04,60.65,21.83,1003.58,9.27,19.08,5.56,High
12.78,59.14,39.06,1021.32,7.95,6.52,7.39,Low
37.55,77.14,55.39,1969.54,9.09,18.46,4.83,Medium
41.49,70.62,39.28,1989.27,10.92,13.6,5.37,Low
18.94,45.21,50.68,134.24,4.53,18.66,5.02,Low
15.17,57.15,56.43,1716.07,4.93,14.95,5.48,Medium
35.78,88.04,22.22,1813.88,9.45,17.68,6.17,Medium
25.09,75.16,47.86,1783.31,7.67,12.7,6.54,Medium
27.45,61.32,35.99,1972.72,9.31,2.43,5.29,Low
35.09,83.51,8.63,663.16,10.28,16.5,5.85,Medium
14.3,57.34,21.63,2263.49,5.19,18.33,6.3,Medium
19.2,50.67,59.12,1111.32,8.84,8.98,6.22,Low
16.84,58.04,51.62,1535.56,6.67,11.57,6.18,Low
14.02,47.03,36.33,691.86,4.44,1.36,6.98,Low
22.4,88.3,55.76,698.37,10.31,10.64,7.13,Low
34.36,89.02,11.95,401.79,6.01,11.45,5.85,Medium
38.54,64.17,52.43,1698.45,7.12,0.76,7.64,Low
39.72,58.27,28.98,2430.83,10.63,17.71,7.76,Low
13.9,69.45,58.02,1482.28,5.77,12.96,5.76,Medium
30.09,91.64,21.03,1564.11,5.08,7.06,6.57,Medium
26.65,87.64,26.37,629.81,10.37,3.09,4.89,Low
32.61,52.74,57.47,919.82,8.92,7.27,6.46,Low
29.89,61.82,42.88,1173.64,8.65,6.85,6.7,Low
41.49,38.57,44.66,1379.74,5.57,3.71,6.79,Low
30.73,85.0,54.66,43.22,7.69,15.26,6.29,Medium
18.82,34.96,44.98,720.84,4.65,13.9,6.96,Low
39.92,32.71,48.48,2176.44,10.81,6.45,5.63,Low
15.23,65.33,20.96,158.51,6.42,10.54,7.41,Medium
28.59,79.4,37.32,2176.57,6.84,19.82,7.76,Low
15.14,50.86,60.71,952.63,9.5,15.49,7.53,Low
25.28,59.5,26.21,311.31,4.33,5.13,5.62,Low
36.86,42.24,57.35,1430.44,6.91,0.63,6.08,Low
15.86,49.35,40.11,916.19,6.73,11.91,5.39,Medium
13.95,32.86,38.91,2337.98,10.15,8.9,6.48,Low
40.63,93.54,20.25,157.29,5.73,19.1,6.77,Medium
18.85,87.58,17.48,968.35,6.17,7.74,7.5,Medium
35.57,62.29,36.15,1402.58,6.72,7.78,8.03,Low
21.57,72.48,58.71,2187.38,10.09,4.92,5.7,Low
40.78,49.3,50.14,54.59,6.55,7.88,6.69,Medium
38.13,88.62,63.65,325.51,10.91,5.18,5.11,Low
41.97,61.79,28.81,1533.3,7.09,19.45,5.11,Low
22.08,26.5,21.82,1396.69,6.24,16.62,4.88,Medium
20.66,33.9,49.37,2252.81,5.64,4.93,5.98,Low
36.18,57.8,21.82,63.83,7.59,19.46,6.88,High
16.43,46.66,27.39,166.18,9.02,10.47,6.24,Low
26.04,80.2,61.72,728.16,8.69,15.38,7.88,Low
29.24,73.52,42.88,2401.36,8.18,4.54,6.42,Low
30.28,44.73,53.79,1931.97,5.02,14.98,6.03,Medium
34.74,82.54,56.83,1316.0,4.35,14.79,5.05,Medium
24.31,50.7,58.99,928.45,5.34,13.39,5.52,Low
30.15,43.39,28.61,2216.09,5.44,2.37,6.2,Low
24.88,47.77,8.15,419.99,7.59,15.84,7.94,Low
18.64,79.24,14.36,1365.02,7.18,5.57,5.33,Medium
20.57,68.72,28.1,1175.64,9.55,11.53,8.19,Low
41.06,37.71,38.17,556.77,4.69,18.34,8.09,Medium
21.77,37.78,41.86,1794.58,5.41,17.97,5.5,Low
16.26,73.18,33.15,1972.3,8.78,16.42,5.14,Low
16.51,27.65,39.86,1005.0,4.94,17.16,7.28,Low
30.34,47.32,48.7,1260.28,5.71,13.26,7.67,Medium
30.29,68.67,58.39,2303.68,9.38,12.45,5.79,Medium
13.58,90.32,15.64,1992.53,5.01,8.72,7.56,Low
23.21,39.19,48.45,2058.94,5.57,6.97,7.39,Low
31.95,50.23,47.93,2199.56,6.21,4.52,5.59,Low
41.36,62.18,12.2,659.77,8.54,13.77,5.52,Medium
34.13,39.54,13.88,939.1,10.91,16.31,7.17,Medium
27.9,92.1,24.92,94.76,9.85,6.42,7.75,High
33.31,68.22,45.76,2379.48,4.85,19.99,5.48,Low
22.58,92.81,64.45,523.7,8.48,3.68,6.04,Low
12.05,89.95,23.48,1988.12,8.27,16.32,7.18,Medium
15.34,54.53,40.82,704.57,7.82,18.27,5.43,Medium
39.97,74.7,42.6,1614.69,8.85,14.36,7.83,Low
33.5,79.22,62.46,1579.71,10.35,9.67,6.25,Medium
25.92,84.39,57.05,1523.43,4.37,10.56,6.87,Low
18.08,74.58,13.85,631.51,5.53,18.23,7.85,Medium
39.34,28.66,17.75,1358.54,7.94,19.11,5.65,High
12.3,91.95,61.76,2445.49,10.0,5.99,8.1,Low
40.83,52.88,21.67,1386.2,5.4,15.38,7.11,High
16.47,81.05,13.9,176.71,5.65,6.2,6.52,Medium
14.09,54.88,47.74,2256.92,10.74,2.43,7.65,Low
29.57,86.95,47.44,1107.01,10.62,7.63,5.27,Low
32.39,47.61,39.73,2138.07,8.69,4.92,7.99,Low
32.84,60.56,51.3,1761.98,6.23,17.67,6.01,Medium
26.84,86.68,18.52,2071.26,5.02,18.19,5.93,Medium
20.9,88.82,37.19,1116.66,8.97,13.44,7.4,Low
12.93,69.71,53.4,113.17,6.61,3.29,6.83,Medium
23.53,66.32,35.19,1729.23,4.63,14.96,8.01,Medium
16.75,60.49,38.26,91.99,4.38,12.44,7.3,Medium
31.44,46.77,12.49,483.49,8.29,13.53,7.8,Medium
39.33,50.25,26.87,338.39,7.65,6.66,6.26,Medium
39.59,83.17,11.12,777.41,9.92,18.43,7.14,Medium
38.12,74.7,28.36,588.47,6.6,11.15,5.27,Low
15.86,73.3,36.98,582.43,10.51,17.24,6.39,Medium
24.13,88.28,19.09,990.91,9.44,7.61,7.5,Low
13.49,75.42,48.54,2162.22,4.99,16.09,6.71,Low
12.04,91.5,36.95,2423.53,5.61,12.9,8.08,Low
20.65,40.45,63.38,2043.25,9.12,3.45,7.84,Low
21.64,78.32,34.9,1534.08,8.69,8.8,6.48,Low
38.25,81.77,8.05,2190.76,5.52,11.34,6.51,High
36.16,57.79,11.7,991.58,8.36,11.97,7.96,Medium
22.91,43.57,17.21,84.18,7.16,11.45,7.67,High
17.73,28.39,28.61,1271.7,8.41,5.4,7.08,Low
12.02,63.14,25.97,1238.41,5.23,18.26,5.24,Medium
38.34,56.92,56.92,1163.18,8.42,19.58,6.79,Low
33.25,57.49,47.11,232.68,4.84,8.75,8.18,Medium
13.81,26.56,63.32,1784.78,7.18,15.55,5.78,Low
19.78,37.33,35.6,1115.06,6.05,14.38,6.55,Medium
37.62,31.89,57.14,613.34,10.5,2.15,6.9,Medium
29.16,68.11,45.81,1534.32,8.75,9.32,5.1,Low
26.45,66.3,43.21,2013.73,7.48,14.55,7.45,Medium
25.48,40.2,42.7,766.71,6.32,9.75,4.91,Low
15.32,73.63,37.17,730.74,10.94,16.28,7.52,Medium
19.78,37.82,42.55,259.48,10.82,3.52,5.57,Low
37.31,25.18,62.73,887.05,4.59,11.44,6.84,Low
20.25,34.64,48.94,1332.16,4.54,8.67,7.96,Low
40.23,32.22,61.31,677.29,10.71,13.65,6.77,Low
29.08,81.61,10.24,908.68,6.28,11.99,6.9,Medium
27.15,94.07,57.39,1968.63,8.92,11.24,5.25,Low
37.99,85.02,61.45,1434.21,10.29,0.89,5.73,Medium
26.31,72.86,47.53,55.68,5.34,7.36,6.15,Medium
28.43,36.93,62.86,146.78,4.86,15.35,5.14,Medium
15.62,35.17,40.44,303.45,6.98,9.06,7.13,Low
18.11,58.14,12.03,1778.36,4.46,12.4,5.88,Medium
29.11,30.16,50.75,1663.48,7.11,10.71,7.09,Low
23.1,44.87,18.67,1871.45,9.38,8.64,7.66,Low
37.84,36.77,19.91,48.09,4.34,19.24,7.23,High
35.88,27.71,32.37,2253.56,8.51,19.71,4.92,Medium
39.81,45.37,31.12,1903.74,4.06,3.55,8.09,Low
35.61,55.02,29.2,1080.03,8.08,17.25,5.57,Medium
18.2,86.23,23.17,330.69,10.62,4.78,5.88,Medium
13.11,42.79,38.59,716.48,8.86,11.13,5.66,Low
19.39,68.06,15.81,1495.98,10.13,16.27,4.9,Medium
37.59,37.94,8.14,1653.22,10.66,15.62,5.96,Medium
28.38,64.69,26.69,867.5,8.35,17.48,5.9,Low
25.22,66.94,39.24,827.34,5.69,9.67,5.6,Low
31.58,31.67,45.31,66.5,9.51,16.43,5.81,Medium
17.42,45.13,38.52,1225.58,9.05,6.66,7.44,Low
23.05,42.39,12.76,2259.51,10.54,16.58,7.45,Low
35.71,45.33,62.25,177.69,10.93,12.32,5.65,Medium
32.6,57.41,20.95,698.67,6.39,19.51,8.0,High
26.32,39.72,17.91,1606.13,5.36,8.92,6.4,Medium
18.39,42.08,12.79,1190.29,7.65,13.03,5.43,Low
30.85,91.91,27.35,1477.76,4.93,9.98,5.9,Low
31.32,84.8,23.62,531.43,5.0,9.48,5.4,Medium
23.87,78.39,27.01,193.53,10.84,16.43,5.57,Medium
32.38,89.07,50.36,2117.21,4.6,6.38,5.78,Low
23.58,94.88,23.44,35.37,7.21,17.55,4.97,Medium
41.69,73.15,28.77,2405.56,5.22,3.51,7.49,Low
25.36,75.0,21.8,1386.81,10.65,6.6,6.02,Low
15.47,45.88,46.21,570.16,4.75,2.0,5.81,Low
22.9,26.22,48.83,1265.81,5.72,19.0,7.15,Low
23.01,50.63,56.47,1324.95,5.33,9.88,6.55,Low
12.83,76.18,64.38,610.75,7.1,10.56,8.0,Low
13.15,81.58,33.9,430.81,7.64,13.34,5.92,Medium
34.74,34.85,25.96,2148.48,5.52,18.08,6.75,Medium
21.39,66.83,58.42,577.53,6.64,2.22,6.81,Low
20.69,93.8,50.21,2244.81,9.67,10.78,6.74,Medium
31.44,38.15,28.42,2210.9,5.71,15.89,6.71,Low
16.04,67.22,53.46,2346.67,4.09,9.66,5.52,Low
25.38,66.82,15.53,1018.97,7.99,2.11,7.22,Low
32.93,59.52,17.56,1868.71,8.24,15.11,6.71,Medium
17.5,89.9,24.96,508.8,7.98,5.44,6.07,Low
35.11,78.71,10.47,460.7,5.67,15.4,5.45,Medium
36.55,87.87,12.45,466.6,6.17,15.71,6.35,Medium
18.69,37.21,27.85,1376.87,4.03,13.17,7.67,Medium
13.55,63.12,56.65,26.47,7.0,14.29,6.01,Medium
40.94,85.07,37.01,342.83,8.04,2.55,6.35,Low
15.11,38.46,17.71,1378.35,4.02,1.67,7.05,Low
28.51,25.57,11.03,1061.07,8.63,19.91,5.5,Medium
28.48,56.31,37.16,339.52,7.71,11.03,7.69,Low
15.65,78.53,33.78,1934.65,10.32,9.73,7.75,Low
41.26,37.73,38.29,2037.3,9.85,4.36,5.02,Low
14.25,75.65,53.16,1897.04,10.05,9.52,7.16,Low
15.35,73.08,9.8,526.35,5.31,17.79,7.13,Medium
21.24,82.78,32.65,597.96,6.35,3.39,6.89,Low
21.33,27.79,30.03,1978.88,4.02,3.35,4.94,Low
15.52,52.27,47.73,1656.96,7.35,10.68,5.87,Low
36.39,71.52,27.72,489.83,8.96,7.75,7.44,Low
25.36,27.53,18.46,1705.48,8.84,8.75,7.11,Low
33.38,83.38,14.99,2404.69,8.02,7.95,4.89,Medium
15.23,52.85,19.15,180.99,9.69,15.25,5.17,High
35.33,37.81,60.01,2142.45,9.23,13.65,4.91,Low
33.27,47.1,10.16,77.27,5.03,9.68,5.37,Medium
41.74,52.89,24.85,1194.33,8.26,8.03,6.13,Low
15.62,74.6,27.53,1738.92,4.25,15.74,6.18,Low
33.05,84.33,21.36,1920.5,4.55,16.73,6.48,Medium
31.45,48.55,25.03,661.54,8.14,0.87,7.68,Low
18.58,37.99,60.84,606.6,5.05,19.45,8.12,Low
29.9,67.07,61.45,1061.21,9.44,15.45,6.42,Low
22.75,29.47,38.02,1114.68,7.4,1.52,6.97,Low
27.67,37.41,33.96,2009.27,8.85,12.47,7.54,Low
29.03,49.3,62.85,325.96,7.8,4.2,7.14,Low
30.54,32.36,31.77,604.39,4.82,13.25,5.32,Low
39.84,89.84,63.22,2143.77,4.2,14.68,7.74,Medium
22.37,80.23,11.52,1827.32,10.76,2.47,8.15,Medium
41.79,31.66,36.79,949.79,7.96,2.34,6.35,Low
35.26,67.34,37.12,820.46,6.74,19.56,6.04,Medium
18.1,31.08,37.33,1698.46,9.25,15.6,7.49,Low
21.32,67.06,43.55,1192.66,4.86,2.94,6.33,Low
12.59,34.56,42.11,2489.9,7.49,2.48,5.2,Low
34.79,63.32,21.12,1356.0,7.0,1.81,5.86,Medium
14.25,40.54,42.19,254.81,8.34,19.51,6.6,Medium
37.56,39.16,27.32,2106.01,5.94,10.31,6.67,Medium
36.52,48.72,25.52,1748.03,5.69,17.02,4.98,Medium
29.28,33.81,21.44,476.16,10.57,8.99,5.79,Medium
28.77,78.64,43.83,681.99,10.14,3.34,7.11,Low
16.11,81.39,51.78,1492.01,10.8,19.18,8.0,Low
24.0,53.02,55.54,2461.15,9.65,16.89,7.14,Low
39.65,32.72,60.17,558.93,8.24,9.0,5.78,Low
23.72,25.23,38.53,1752.31,10.38,6.0,7.88,Low
41.11,71.09,44.0,829.1,10.75,15.85,5.71,Medium
19.08,66.74,33.76,1803.24,4.53,8.21,7.6,Low
26.07,35.85,52.63,1140.87,5.14,0.86,5.03,Low
35.65,42.78,55.0,372.08,8.61,2.72,6.44,Low
18.2,60.78,44.3,588.45,10.21,8.72,5.84,Low
24.09,30.16,45.82,1451.93,5.81,14.03,6.41,Low
27.09,63.28,33.84,635.28,5.58,18.27,7.13,Low
36.55,56.23,21.72,1028.28,7.93,3.05,5.59,Low
20.87,61.76,37.96,1569.6,10.62,15.87,4.86,Low
18.61,26.46,10.59,559.51,6.24,1.97,5.15,Low
41.6,33.14,11.2,2011.32,4.26,12.1,7.47,Medium
41.73,40.34,64.84,1715.04,6.95,11.43,6.85,Medium
18.87,51.96,59.06,1460.81,9.2,13.44,5.07,Low
27.27,33.58,13.7,1066.4,7.35,10.29,7.96,Medium
20.26,63.01,14.0,587.04,9.59,18.57,6.34,Medium
31.58,74.63,44.79,429.84,9.61,1.6,7.21,Low
30.89,78.14,19.57,2305.97,8.77,15.05,6.15,Medium
30.67,29.19,11.59,2422.87,8.81,3.7,7.98,Low
24.41,81.41,13.15,521.54,7.21,5.32,7.37,Low
28.54,63.34,55.14,85.03,4.41,9.5,7.72,Medium
31.83,63.97,61.26,1308.77,4.62,2.96,7.62,Low
31.32,57.22,40.96,1581.49,4.92,2.43,7.79,Low
38.08,80.1,8.55,82.5,6.24,6.19,6.29,Medium
26.75,86.77,41.94,1.85,5.84,17.44,6.59,Low
41.65,58.36,37.08,1614.43,8.8,10.33,7.73,Medium
21.52,64.6,13.97,289.14,9.73,10.04,5.13,Medium
32.48,78.81,14.28,162.65,6.18,16.16,5.26,High
35.06,39.21,31.67,598.62,8.17,16.23,7.55,Medium
21.22,44.23,37.66,1633.19,4.12,8.42,5.85,Low
13.49,70.3,44.16,2331.69,4.31,18.47,7.66,Medium
20.24,26.3,24.81,2196.12,5.05,11.38,5.65,Medium
41.87,45.39,9.27,177.3,10.16,5.64,5.41,High
37.27,58.69,59.47,2228.12,10.54,7.0,8.15,Low
25.16,35.17,15.8,1881.38,9.51,14.14,6.91,Low
28.2,64.04,31.2,2110.28,8.34,14.72,5.37,Low
27.13,26.39,46.85,2338.71,8.55,4.21,7.38,Low
38.76,73.85,56.44,273.22,8.95,4.07,6.32,Medium
30.29,45.41,24.18,565.36,6.91,7.35,7.77,Medium
30.32,61.52,28.99,879.59,7.33,16.54,4.99,Low
35.59,53.62,35.42,1212.23,8.54,1.27,6.35,Medium
34.99,59.97,54.78,92.24,7.35,3.34,6.97,Medium
37.6,85.48,26.5,1877.28,8.21,11.65,6.16,Medium
34.4,87.88,61.61,868.11,10.64,16.64,7.71,Low
17.09,72.81,54.18,327.41,10.74,11.85,5.49,Medium
14.67,62.86,18.26,1713.51,7.83,8.45,8.15,Medium
28.29,70.47,11.15,1962.29,8.66,16.51,6.51,Medium
39.36,68.47,44.53,2149.35,5.15,12.18,7.97,Low
23.83,48.32,51.79,7.17,5.89,1.06,6.09,Medium
24.32,82.66,19.44,420.35,9.95,6.27,6.0,Medium
16.09,51.16,39.76,302.52,9.74,4.57,5.42,Low
40.36,92.96,41.59,1896.49,5.35,17.97,4.87,Medium
26.83,26.53,50.29,2167.17,9.77,0.56,7.07,Low
12.61,69.35,60.99,2090.47,6.14,7.59,5.17,Low
38.46,87.49,50.06,2031.21,7.96,0.95,7.77,Low
19.43,39.94,62.54,1967.86,9.57,5.56,6.8,Low
39.08,46.72,22.09,691.67,5.34,19.01,5.17,Medium
35.21,42.92,51.38,1827.24,8.42,10.42,6.99,Medium
12.14,91.06,60.07,1667.55,8.83,6.2,7.11,Low
36.37,62.28,27.96,708.82,9.49,18.64,7.14,Medium
40.93,45.37,55.15,1766.57,10.2,7.0,6.94,Low
32.74,27.15,32.59,1756.66,4.8,19.38,5.06,Low
40.5,51.07,11.72,1503.57,4.29,9.53,6.65,Medium
14.21,32.65,54.49,905.84,10.66,8.84,6.6,Low
22.66,70.14,16.6,2350.17,5.71,1.65,7.43,Low
26.64,65.35,50.88,371.94,8.07,15.86,6.96,Medium
18.09,34.12,23.1,1313.74,4.81,4.79,5.24,Medium
40.03,56.61,21.1,1089.05,7.75,5.99,6.73,Low
34.79,43.15,33.3,2477.43,5.19,11.51,5.23,Low
33.91,28.34,26.02,604.69,7.78,19.97,6.82,Low
23.75,59.28,62.24,848.32,8.6,9.89,7.09,Low
35.09,26.55,19.4,835.49,8.18,5.38,8.05,Medium
18.92,29.97,42.23,410.55,8.75,9.33,7.55,Low
26.44,46.29,20.95,1077.83,5.29,7.05,7.95,Medium
23.02,45.92,32.36,1240.83,5.06,8.16,6.43,Low
12.22,93.82,26.0,2144.63,9.45,9.52,6.53,Low
14.8,51.01,33.7,1722.57,8.9,9.73,6.99,Low
24.19,43.5,17.14,972.57,10.69,10.72,5.26,Medium
21.54,61.49,43.23,211.88,5.61,2.46,5.83,Medium
21.92,34.76,9.25,1306.52,10.48,2.66,6.99,Medium
22.93,71.22,48.88,627.83,9.32,3.94,5.58,Low
39.65,27.12,19.17,2314.24,4.12,18.49,5.18,Medium
34.69,54.66,57.61,301.95,10.03,6.29,5.26,Low
34.26,66.28,38.84,2016.25,8.1,12.5,5.43,Medium
33.33,82.57,19.97,849.51,10.23,17.71,7.39,High
25.01,59.63,27.88,1911.33,7.39,2.81,7.47,Low
34.58,57.54,52.12,425.36,7.86,11.54,5.59,Medium
32.92,31.71,27.73,1302.11,4.41,9.83,7.76,Low
36.11,74.48,54.81,2109.6,5.88,10.89,7.39,Low
32.86,58.06,37.9,1179.85,9.34,5.32,5.94,Low
21.03,36.48,38.62,1811.41,6.8,14.43,5.03,Low
24.64,30.7,36.62,1357.82,5.42,9.42,5.6,Low
16.45,57.52,59.11,611.03,9.78,9.59,7.36,Low
39.41,76.2,21.43,1674.38,9.25,7.23,8.12,Medium
41.12,74.43,63.58,2075.71,7.93,14.38,5.3,Low
14.21,28.58,16.47,730.51,6.3,3.99,7.56,Low
18.78,60.52,37.41,282.83,10.82,14.34,6.05,Medium
31.25,66.17,26.76,1160.41,5.38,13.55,6.31,Medium
24.55,79.62,48.01,442.04,7.78,6.22,6.47,Low
36.66,91.24,59.11,631.79,10.76,4.15,7.3,Medium
28.61,76.75,16.27,2325.71,6.68,3.46,6.84,Low
39.85,27.32,26.34,2276.54,9.01,0.82,6.68,Low
33.25,46.05,24.5,1465.96,7.87,15.76,5.95,High
16.21,77.26,64.19,2058.78,5.43,12.85,6.65,Low
22.43,31.11,44.95,910.63,5.08,17.09,7.25,Low
20.44,67.92,58.15,2439.23,5.52,3.12,4.98,Low
25.43,48.99,36.18,410.69,5.0,6.53,4.88,Low
40.66,73.45,44.63,1729.37,9.38,3.45,5.69,Low
15.33,35.09,43.12,2356.11,5.31,5.11,5.66,Low
27.35,93.65,24.2,811.25,9.87,18.56,7.84,Medium
19.63,30.44,18.48,273.64,7.97,16.77,7.39,High
13.68,51.05,60.16,43.18,8.26,6.25,7.09,Low
12.21,71.37,42.54,1913.37,9.36,12.78,7.05,Low
32.41,74.91,46.68,1642.58,7.15,7.81,5.46,Low
41.39,56.28,18.41,2491.26,7.42,7.1,5.79,Medium
24.12,90.68,12.48,379.98,5.19,14.06,5.53,Medium
14.54,72.57,33.76,1135.23,10.18,13.2,6.39,Medium
19.46,51.29,54.27,1621.61,6.57,17.79,6.23,Low
22.93,39.11,49.14,2319.68,8.66,6.56,5.58,Low
19.07,94.16,40.53,1527.3,10.22,14.59,7.28,Low
29.87,36.91,56.31,1153.31,10.98,3.2,5.4,Low
19.15,87.21,10.16,1027.59,9.96,5.51,6.44,Medium
34.65,65.73,10.01,2320.77,5.15,16.96,8.06,High
20.82,86.37,35.98,2349.96,9.91,12.28,4.93,Low
34.48,31.31,30.53,3.8,6.48,3.36,7.1,Medium
22.71,50.84,17.05,510.1,10.36,17.37,7.72,Medium
28.6,29.73,16.51,394.65,10.38,11.36,6.05,Low
20.56,94.54,20.15,1933.58,8.72,7.66,5.1,Low
37.49,77.97,50.47,850.0,9.6,17.82,6.45,Low
32.08,61.97,9.11,140.9,4.49,18.21,7.81,High
39.52,84.71,32.43,1696.19,5.17,7.7,5.34,Low
22.53,80.84,57.18,861.78,7.29,6.13,5.06,Low
38.68,45.62,25.93,2064.9,9.33,0.65,6.07,Low
30.89,91.0,61.13,417.92,8.49,7.21,7.01,Low
34.18,55.81,33.98,774.37,8.01,11.19,5.15,Medium
24.39,43.22,49.24,481.27,9.28,3.5,6.52,Low
17.19,25.25,16.15,290.56,8.18,10.82,5.83,High
22.17,56.47,47.48,545.3,9.1,0.97,6.27,Low
24.39,25.22,63.22,2213.03,8.43,19.98,7.64,Low
37.3,45.72,40.67,2441.87,7.63,5.59,7.11,Low
30.95,54.33,50.45,1177.06,5.09,6.4,5.35,Low
14.96,48.93,31.32,1788.88,6.99,13.85,6.81,Low
14.51,66.19,19.73,38.57,7.65,0.9,4.86,Medium
24.56,47.32,35.48,565.61,10.43,4.24,6.42,Low
17.0,89.75,48.87,394.16,7.68,17.99,8.14,Low
38.5,42.26,27.36,1235.71,9.55,8.56,7.44,Medium
23.46,82.55,58.41,2243.39,9.2,12.99,5.6,Low
39.24,45.9,49.8,125.59,5.25,4.54,7.16,Medium
18.69,78.14,41.31,989.18,4.99,18.18,6.96,Low
25.52,26.8,55.64,1876.77,10.73,8.25,7.49,Low
32.25,53.35,11.19,294.58,7.54,5.91,5.67,Medium
29.7,86.8,30.71,469.3,9.94,5.47,7.7,Low
27.32,50.98,23.35,2399.33,8.25,9.34,7.12,Medium
38.92,88.47,30.35,70.86,10.03,4.64,4.89,Medium
